"ensembl_id","gene_symbol","log2FoldChange","padj","baseMean"
"ENSG00000038002","AGA",NA,NA,368.857142857143
"ENSG00000063660","GPC1",NA,NA,6702.65714285714
"ENSG00000076716","GPC4",NA,NA,1442.11428571429
"ENSG00000179399","GPC5",NA,NA,1.05714285714286
"ENSG00000124145","SDC4",NA,NA,2297.42857142857
"ENSG00000114646","CSPG5",NA,NA,20.0571428571429
"ENSG00000164690","SHH",NA,NA,1.22857142857143
"ENSG00000111817","DSE",NA,NA,984.8
"ENSG00000117601","SERPINC1",NA,NA,3.31428571428571
"ENSG00000106278","PTPRZ1",NA,NA,25.1714285714286
"ENSG00000083782","EPYC",NA,NA,1.08571428571429
"ENSG00000145681","HAPLN1",NA,NA,0.457142857142857
"ENSG00000132702","HAPLN2",NA,NA,31.9142857142857
"ENSG00000152377","SPOCK1",NA,NA,914.057142857143
"ENSG00000107742","SPOCK2",NA,NA,772.285714285714
"ENSG00000196104","SPOCK3",NA,NA,9.65714285714286
"ENSG00000157703","SVOPL",NA,NA,1.85714285714286
"ENSG00000164283","ESM1",NA,NA,54.4
"ENSG00000138604","GLCE",NA,NA,711.885714285714
"ENSG00000113578","FGF1",NA,NA,251.742857142857
"ENSG00000138685","FGF2",NA,NA,437.914285714286
"ENSG00000138675","FGF5",NA,NA,370.885714285714
"ENSG00000107831","FGF8",NA,NA,1
"ENSG00000102678","FGF9",NA,NA,96.6285714285714
"ENSG00000070193","FGF10",NA,NA,45.4285714285714
"ENSG00000161958","FGF11",NA,NA,27.5714285714286
"ENSG00000114279","FGF12",NA,NA,85.4857142857143
"ENSG00000162344","FGF19",NA,NA,0.714285714285714
"ENSG00000078579","FGF20",NA,NA,0.685714285714286
"ENSG00000105550","FGF21",NA,NA,6
"ENSG00000118972","FGF23",NA,NA,2.45714285714286
"ENSG00000111241","FGF6",NA,NA,174.514285714286
"ENSG00000070388","FGF22",NA,NA,15.4571428571429
"ENSG00000068078","FGFR3",NA,NA,48
"ENSG00000160867","FGFR4",NA,NA,352.142857142857
"ENSG00000129255","MPDU1",NA,NA,733.8
"ENSG00000179085","DPM3",NA,NA,466.371428571429
"ENSG00000244038","DDOST",NA,NA,2681
"ENSG00000118705","RPN2",NA,NA,4068.25714285714
"ENSG00000175283","DOLK",NA,NA,362.6
"ENSG00000228474","OST4",NA,NA,2986.51428571429
"ENSG00000197858","GPAA1",NA,NA,2955.22857142857
"ENSG00000124155","PIGT",NA,NA,3063.25714285714
"ENSG00000101464","PIGU",NA,NA,536
"ENSG00000087111","PIGS",NA,NA,1795.37142857143
"ENSG00000108474","PIGL",NA,NA,348.085714285714
"ENSG00000112293","GPLD1",NA,NA,80.3714285714286
"ENSG00000174227","PIGG",NA,NA,1101.34285714286
"ENSG00000197121","PGAP1",NA,NA,358.6
"ENSG00000103051","COG4",NA,NA,2929.31428571429
"ENSG00000168434","COG7",NA,NA,615.228571428572
"ENSG00000213380","COG8",NA,NA,722.085714285714
"ENSG00000083444","PLOD1",NA,NA,2893.45714285714
"ENSG00000103174","NAGPA",NA,NA,365.771428571429
"ENSG00000054148","PHPT1",NA,NA,4293.77142857143
"ENSG00000174444","RPL4",NA,NA,54102.3714285714
"ENSG00000111640","GAPDH",NA,NA,299757.914285714
"ENSG00000134917","ADAMTS8",NA,NA,171.6
"ENSG00000163638","ADAMTS9",NA,NA,862.228571428572
"ENSG00000164733","CTSB",NA,NA,10679.5714285714
"ENSG00000117984","CTSD",NA,NA,7661.11428571429
"ENSG00000196611","MMP1",NA,NA,1.82857142857143
"ENSG00000125538","IL1B",NA,NA,38.7142857142857
"ENSG00000129988","LBP",NA,NA,420.457142857143
"ENSG00000204291","COL15A1",NA,NA,7595.65714285714
"ENSG00000109072","VTN",NA,NA,25.3714285714286
"ENSG00000150093","ITGB1",NA,NA,15382.6
"ENSG00000198788","MUC2",NA,NA,3.05714285714286
"ENSG00000215182","MUC5AC",NA,NA,0.885714285714286
"ENSG00000185900","POMK",NA,NA,25.2571428571429
"ENSG00000151422","FER",NA,NA,421.942857142857
"ENSG00000140564","FURIN",NA,NA,2207.37142857143
"ENSG00000214960","CRPPA",NA,NA,100.657142857143
